,F1,F2,F3,F4,X,Y,TARGET,C1,C2,C3,C4
3315,12.0,100.0,99.0,2.65e-23,-153,140,1021,0.0,1.0,1.0,1.0
3316,14.0,100.0,96.0,5.82e-22,-155,145,1021,0.0,1.0,1.0,1.0
3317,19.0,100.0,98.0,9.53e-22,-153,143,1021,0.0,1.0,1.0,1.0
3318,6.94e-18,100.0,98.0,1.65e-24,-149,146,1021,0.0,1.0,1.0,1.0
3319,1.11e-16,100.0,95.0,1.32e-22,-146,144,1021,0.0,1.0,1.0,1.0
3320,1.11e-16,97.0,96.0,4.14e-25,-151,143,1021,0.0,1.0,1.0,1.0
3321,1.67e-16,100.0,98.0,2.69e-24,-154,145,1021,0.0,1.0,1.0,1.0
3322,8.670000000000001e-19,97.0,92.0,4.96e-24,-148,135,1021,0.0,1.0,1.0,1.0
3323,1.7299999999999997e-18,88.0,96.0,4.63e-23,-155,141,1021,0.0,1.0,1.0,1.0
3324,3.64e-12,91.0,97.0,5.200000000000001e-18,-153,137,1021,0.0,1.0,1.0,1.0
3325,23.0,100.0,97.0,1.65e-24,-152,127,1021,0.0,1.0,1.0,1.0
3326,16.0,100.0,99.0,1.78e-26,-151,141,1021,0.0,1.0,1.0,1.0
3327,0.015625,100.0,100.0,1.85e-22,-154,134,1021,0.0,1.0,1.0,1.0
3328,5.42e-20,100.0,97.0,2.9100000000000004e-26,-157,137,1021,0.0,1.0,1.0,1.0
3329,49.0,100.0,96.0,4.04e-28,-148,122,1021,0.0,1.0,1.0,1.0
3330,69.0,100.0,95.0,2.6000000000000004e-18,-154,109,1021,0.0,1.0,1.0,1.0
3331,74.0,100.0,98.0,1.32e-23,-158,110,1021,0.0,1.0,1.0,1.0
3332,76.0,100.0,100.0,4.14e-25,-157,104,1021,0.0,1.0,1.0,1.0
3333,74.0,100.0,98.0,1.99e-23,-154,100,1021,0.0,1.0,1.0,1.0
3334,47.0,100.0,100.0,1.94e-26,-150,119,1021,0.0,1.0,1.0,1.0
3335,23.0,100.0,100.0,2.02e-28,-151,131,1021,0.0,1.0,1.0,1.0
3336,24.0,100.0,100.0,4.650000000000001e-25,-151,131,1021,0.0,1.0,1.0,1.0
3337,17.0,100.0,100.0,3.23e-27,-152,131,1021,0.0,1.0,1.0,1.0
3338,4.0,100.0,100.0,3.23e-27,-147,135,1021,0.0,1.0,1.0,1.0
3339,7.0,100.0,99.0,6.059999999999999e-28,-151,130,1021,0.0,1.0,1.0,1.0
3340,50.0,100.0,99.0,1.6899999999999996e-21,-154,120,1021,0.0,1.0,1.0,1.0
3341,8.47e-22,100.0,98.0,6.560000000000001e-28,-150,132,1021,0.0,1.0,1.0,1.0
3342,3.3899999999999994e-21,100.0,98.0,2.02e-28,-142,136,1021,0.0,1.0,1.0,1.0
3343,2.85e-19,100.0,100.0,1.29e-26,-156,133,1021,0.0,1.0,1.0,1.0
3344,6.18e-11,100.0,99.0,1.05e-15,-156,128,1021,0.0,1.0,1.0,1.0
3345,44.0,100.0,98.0,1.08e-19,-158,121,1021,0.0,1.0,1.0,1.0
3346,13.0,100.0,98.0,1.06e-22,-158,135,1021,0.0,1.0,1.0,1.0
3347,31.0,94.0,99.0,2.26e-26,-158,126,1021,0.0,1.0,1.0,1.0
3348,12.0,94.0,100.0,5.29e-23,-156,134,1021,0.0,1.0,1.0,1.0
3349,10.0,97.0,99.0,2.9e-24,-157,136,1021,0.0,1.0,1.0,1.0
3350,1.16e-09,97.0,100.0,6.059999999999999e-28,-158,139,1021,0.0,1.0,1.0,1.0
3351,41.0,97.0,100.0,1.86e-24,-154,122,1021,0.0,1.0,1.0,1.0
3352,13.0,100.0,100.0,8.27e-25,-153,140,1021,0.0,1.0,1.0,1.0
3353,18.0,100.0,100.0,1.0300000000000002e-25,-150,139,1021,0.0,1.0,1.0,1.0
3354,27.0,80.0,93.0,3.71e-22,-156,139,1021,0.0,1.0,1.0,1.0
3355,30.0,94.0,96.0,2.65e-23,-158,137,1021,0.0,1.0,1.0,1.0
3356,31.0,82.0,94.0,5.17e-26,-143,140,1021,0.0,1.0,1.0,1.0
3357,37.0,88.0,93.0,5.549999999999999e-28,-154,127,1021,0.0,1.0,1.0,1.0
3358,36.0,94.0,95.0,8.400000000000001e-26,-149,133,1021,0.0,1.0,1.0,1.0
3359,38.0,91.0,97.0,2.02e-27,-151,134,1021,0.0,1.0,1.0,1.0
3360,26.0,100.0,99.0,30.0,142,135,1022,1.0,1.0,1.0,1.0
3361,28.0,100.0,100.0,29.0,-84,135,1022,1.0,1.0,1.0,1.0
3362,23.0,100.0,98.0,33.0,139,135,1022,1.0,1.0,1.0,1.0
3363,28.0,100.0,99.0,39.0,110,131,1022,1.0,1.0,1.0,1.0
3364,13.0,100.0,98.0,32.0,134,135,1022,1.0,1.0,1.0,1.0
3365,1.0,100.0,99.0,20.0,145,136,1022,1.0,1.0,1.0,1.0
3366,15.0,97.0,97.0,33.0,117,131,1022,1.0,1.0,1.0,1.0
3367,3.9e-18,85.0,98.0,19.0,115,130,1022,1.0,1.0,1.0,1.0
3368,23.0,100.0,97.0,25.0,1,142,1022,1.0,1.0,1.0,1.0
3369,27.0,100.0,97.0,41.0,-104,133,1022,1.0,1.0,1.0,1.0
3370,22.0,100.0,97.0,21.0,-160,137,1022,1.0,1.0,1.0,1.0
3371,21.0,100.0,99.0,37.0,-155,136,1022,1.0,1.0,1.0,1.0
3372,20.0,100.0,100.0,43.0,-45,136,1022,1.0,1.0,1.0,1.0
3373,26.0,100.0,99.0,36.0,72,138,1022,1.0,1.0,1.0,1.0
3374,42.0,100.0,98.0,6.46e-27,-136,136,1022,1.0,1.0,1.0,1.0
3375,37.0,100.0,97.0,6.2e-25,17,133,1022,1.0,1.0,1.0,1.0
3376,38.0,100.0,98.0,1.36e-20,-88,132,1022,1.0,1.0,1.0,1.0
3377,42.0,100.0,97.0,4.0400000000000005e-27,-80,119,1022,1.0,1.0,1.0,1.0
3378,33.0,100.0,95.0,8.81e-20,-116,131,1022,1.0,1.0,1.0,1.0
3379,46.0,100.0,94.0,2.38e-22,-70,123,1022,1.0,1.0,1.0,1.0
3380,42.0,100.0,97.0,8.89e-27,-62,121,1022,1.0,1.0,1.0,1.0
3381,51.0,100.0,98.0,3.23e-27,-95,116,1022,1.0,1.0,1.0,1.0
3382,86.0,100.0,100.0,8.27e-25,-32,100,1022,1.0,1.0,1.0,1.0
3383,78.0,100.0,100.0,1.29e-26,-59,108,1022,1.0,1.0,1.0,1.0
3384,18.0,100.0,94.0,5.29e-23,-47,106,1022,1.0,1.0,1.0,1.0
3385,49.0,100.0,97.0,1.59e-22,-148,139,1022,1.0,1.0,1.0,1.0
3386,50.0,100.0,96.0,2.33e-25,-131,133,1022,1.0,1.0,1.0,1.0
3387,60.0,100.0,99.0,2.07e-25,-90,123,1022,1.0,1.0,1.0,1.0
3388,53.0,100.0,98.0,2.07e-25,-56,113,1022,1.0,1.0,1.0,1.0
3389,35.0,100.0,97.0,8.27e-24,-94,117,1022,1.0,1.0,1.0,1.0
3390,48.0,100.0,94.0,1.62e-27,-100,131,1022,1.0,1.0,1.0,1.0
3391,39.0,100.0,97.0,2.07e-25,-88,120,1022,1.0,1.0,1.0,1.0
3392,61.0,100.0,97.0,1.01e-28,-111,129,1022,1.0,1.0,1.0,1.0
3393,35.0,100.0,94.0,5.549999999999999e-28,-68,115,1022,1.0,1.0,1.0,1.0
3394,31.0,100.0,94.0,5.42e-20,-127,133,1022,1.0,1.0,1.0,1.0
3395,48.0,100.0,97.0,5.65e-27,-111,132,1022,1.0,1.0,1.0,1.0
3396,35.0,100.0,97.0,3.23e-27,-149,140,1022,1.0,1.0,1.0,1.0
3397,46.0,100.0,97.0,2.9e-24,-146,140,1022,1.0,1.0,1.0,1.0
3398,23.0,100.0,99.0,6.62e-23,-139,136,1022,1.0,1.0,1.0,1.0
3399,57.0,100.0,97.0,4.0400000000000005e-27,-124,129,1022,1.0,1.0,1.0,1.0
3400,25.0,100.0,98.0,1.86e-24,-131,134,1022,1.0,1.0,1.0,1.0
3401,27.0,100.0,99.0,3.23e-26,-41,115,1022,1.0,1.0,1.0,1.0
3402,41.0,100.0,97.0,6.62e-23,-99,112,1022,1.0,1.0,1.0,1.0
3403,46.0,100.0,98.0,1.65e-24,-116,121,1022,1.0,1.0,1.0,1.0
3404,60.0,100.0,97.0,5.17e-26,-125,128,1022,1.0,1.0,1.0,1.0
3405,31.0,100.0,97.0,1.65e-24,-117,128,1022,1.0,1.0,1.0,1.0
3406,50.0,100.0,97.0,5.05e-29,-126,131,1022,1.0,1.0,1.0,1.0
3407,50.0,100.0,97.0,1.62e-27,-104,126,1022,1.0,1.0,1.0,1.0
3408,32.0,100.0,96.0,3.1e-25,-124,131,1022,1.0,1.0,1.0,1.0
3409,46.0,100.0,99.0,7.75e-26,-110,128,1022,1.0,1.0,1.0,1.0
3410,28.0,100.0,96.0,7.440000000000001e-24,-129,133,1022,1.0,1.0,1.0,1.0
3411,42.0,100.0,97.0,1.36e-20,-105,130,1022,1.0,1.0,1.0,1.0
3412,30.0,100.0,99.0,5.29e-23,-116,130,1022,1.0,1.0,1.0,1.0
3413,56.0,100.0,98.0,1.06e-21,-119,130,1022,1.0,1.0,1.0,1.0
3414,54.0,100.0,98.0,2.65e-23,-100,124,1022,1.0,1.0,1.0,1.0
3415,47.0,100.0,100.0,9.69e-27,-70,118,1022,1.0,1.0,1.0,1.0
3416,64.0,100.0,100.0,2.4199999999999998e-27,-125,131,1022,1.0,1.0,1.0,1.0
3417,62.0,100.0,100.0,1.03e-24,-119,129,1022,1.0,1.0,1.0,1.0
3418,51.0,100.0,100.0,1.32e-22,-115,127,1022,1.0,1.0,1.0,1.0
3419,53.0,100.0,99.0,1.27e-21,-117,128,1022,1.0,1.0,1.0,1.0
3420,56.0,100.0,98.0,7.57e-29,-77,124,1022,1.0,1.0,1.0,1.0
3421,51.0,100.0,98.0,2.46e-20,-89,131,1022,1.0,1.0,1.0,1.0
3422,50.0,100.0,97.0,7.75e-25,-138,137,1022,1.0,1.0,1.0,1.0
3423,1.7600000000000004e-19,100.0,92.0,5.17e-26,-114,117,1022,1.0,1.0,1.0,1.0
3424,1.6899999999999995e-20,100.0,83.0,1.16e-25,-131,133,1022,1.0,1.0,1.0,1.0
3425,1.08e-18,100.0,97.0,4.1399999999999986e-24,-144,140,1022,1.0,1.0,1.0,1.0
3426,9.0,100.0,96.0,4.04e-28,-139,139,1022,1.0,1.0,1.0,1.0
3427,11.0,100.0,97.0,2.27e-28,-132,132,1022,1.0,1.0,1.0,1.0
3428,19.0,100.0,99.0,5.050000000000001e-28,-133,134,1022,1.0,1.0,1.0,1.0
3429,13.0,100.0,99.0,2.83e-27,-125,130,1022,1.0,1.0,1.0,1.0
3430,4.0,100.0,98.0,3.23e-26,-127,125,1022,1.0,1.0,1.0,1.0
3431,20.0,100.0,96.0,7.27e-27,-148,141,1022,1.0,1.0,1.0,1.0
3432,22.0,100.0,97.0,2.58e-26,-140,137,1022,1.0,1.0,1.0,1.0
3433,5.09e-11,100.0,94.0,8.27e-24,-141,138,1022,1.0,1.0,1.0,1.0
3434,21.0,100.0,98.0,1.62e-27,-137,136,1022,1.0,1.0,1.0,1.0
3435,2.0800000000000003e-17,100.0,98.0,8.27e-25,-139,138,1022,1.0,1.0,1.0,1.0
3436,69.0,100.0,95.0,2.6000000000000004e-18,-15,109,1022,1.0,1.0,1.0,1.0
3437,74.0,100.0,98.0,1.32e-23,-5,110,1022,1.0,1.0,1.0,1.0
3438,76.0,100.0,100.0,4.14e-25,-11,104,1022,1.0,1.0,1.0,1.0
3439,74.0,100.0,98.0,1.99e-23,-12,100,1022,1.0,1.0,1.0,1.0
3440,47.0,100.0,100.0,1.94e-26,-18,119,1022,1.0,1.0,1.0,1.0
3441,23.0,100.0,100.0,2.02e-28,-53,131,1022,1.0,1.0,1.0,1.0
3442,24.0,100.0,100.0,4.650000000000001e-25,-58,131,1022,1.0,1.0,1.0,1.0
3443,17.0,100.0,100.0,3.23e-27,20,131,1022,1.0,1.0,1.0,1.0
3444,4.0,100.0,100.0,3.23e-27,-140,135,1022,1.0,1.0,1.0,1.0
3445,7.0,100.0,99.0,6.059999999999999e-28,-14,130,1022,1.0,1.0,1.0,1.0
3446,50.0,100.0,99.0,1.6899999999999996e-21,-9,120,1022,1.0,1.0,1.0,1.0
3447,8.47e-22,100.0,98.0,6.560000000000001e-28,84,132,1022,1.0,1.0,1.0,1.0
3448,3.3899999999999994e-21,100.0,98.0,2.02e-28,-113,136,1022,1.0,1.0,1.0,1.0
3449,2.85e-19,100.0,100.0,1.29e-26,-125,133,1022,1.0,1.0,1.0,1.0
3450,44.0,100.0,98.0,1.08e-19,-14,121,1022,1.0,1.0,1.0,1.0
3451,13.0,100.0,98.0,1.06e-22,-147,135,1022,1.0,1.0,1.0,1.0
3452,31.0,94.0,99.0,2.26e-26,-23,126,1022,1.0,1.0,1.0,1.0
3453,12.0,94.0,100.0,5.29e-23,93,134,1022,1.0,1.0,1.0,1.0
3454,10.0,97.0,99.0,2.9e-24,-146,136,1022,1.0,1.0,1.0,1.0
3455,1.16e-09,97.0,100.0,6.059999999999999e-28,-98,139,1022,1.0,1.0,1.0,1.0
3456,41.0,97.0,100.0,1.86e-24,-37,122,1022,1.0,1.0,1.0,1.0
3457,13.0,100.0,100.0,8.27e-25,-96,140,1022,1.0,1.0,1.0,1.0
3458,18.0,100.0,100.0,1.0300000000000002e-25,-145,139,1022,1.0,1.0,1.0,1.0
3459,27.0,80.0,93.0,3.71e-22,159,139,1022,1.0,1.0,1.0,1.0
3460,30.0,94.0,96.0,2.65e-23,-155,137,1022,1.0,1.0,1.0,1.0
3461,31.0,82.0,94.0,5.17e-26,-163,140,1022,1.0,1.0,1.0,1.0
3462,37.0,88.0,93.0,5.549999999999999e-28,-41,127,1022,1.0,1.0,1.0,1.0
3463,36.0,94.0,95.0,8.400000000000001e-26,-112,133,1022,1.0,1.0,1.0,1.0
3464,38.0,91.0,97.0,2.02e-27,-128,134,1022,1.0,1.0,1.0,1.0
3465,31.0,94.0,97.0,6.62e-24,-142,136,1022,1.0,1.0,1.0,1.0
3466,29.0,94.0,96.0,7.27e-27,-94,134,1022,1.0,1.0,1.0,1.0
3467,34.0,100.0,97.0,4.1399999999999986e-24,-140,135,1022,1.0,1.0,1.0,1.0
3468,32.0,100.0,98.0,8.47e-21,-115,132,1022,1.0,1.0,1.0,1.0
3469,29.0,100.0,97.0,1.42e-13,-139,135,1022,1.0,1.0,1.0,1.0
3470,19.0,100.0,96.0,2.48e-24,-154,140,1022,1.0,1.0,1.0,1.0
3471,32.0,100.0,96.0,4.24e-21,-155,140,1022,1.0,1.0,1.0,1.0
3472,18.0,100.0,96.0,3.31e-24,145,141,1022,1.0,1.0,1.0,1.0
3473,25.0,100.0,99.0,1.24e-24,-86,139,1022,1.0,1.0,1.0,1.0
3474,29.0,100.0,98.0,6.779999999999999e-21,-168,141,1022,1.0,1.0,1.0,1.0
3475,25.0,100.0,99.0,4.439999999999999e-27,-164,139,1022,1.0,1.0,1.0,1.0
3476,95.0,100.0,100.0,100.0,10,-18,1022,1.0,1.0,1.0,1.0
3477,1.18e-11,94.0,97.0,3.39e-20,-159,138,1022,1.0,1.0,1.0,1.0
3478,27.0,100.0,97.0,8.08e-28,-36,139,1022,1.0,1.0,1.0,1.0
3479,26.0,100.0,97.0,5.17e-25,-54,137,1022,1.0,1.0,1.0,1.0
3480,13.0,97.0,98.0,2.54e-21,-125,139,1022,1.0,1.0,1.0,1.0
3481,9.0,94.0,98.0,3.23e-27,-163,143,1022,1.0,1.0,1.0,1.0
3482,23.0,100.0,100.0,8.08e-28,-118,134,1022,1.0,1.0,1.0,1.0
3483,38.0,100.0,100.0,1.99e-23,-69,134,1022,1.0,1.0,1.0,1.0
3484,36.0,100.0,100.0,1.62e-27,96,136,1022,1.0,1.0,1.0,1.0
3485,31.0,100.0,100.0,1.55e-25,104,134,1022,1.0,1.0,1.0,1.0
3486,30.0,97.0,100.0,3.31e-24,93,140,1022,1.0,1.0,1.0,1.0
3487,26.0,100.0,98.0,1.45e-24,-114,139,1022,1.0,1.0,1.0,1.0
3488,28.0,100.0,99.0,2.02e-28,-142,139,1022,1.0,1.0,1.0,1.0
3489,25.0,100.0,96.0,7.070000000000001e-28,119,143,1022,1.0,1.0,1.0,1.0
3490,20.0,100.0,97.0,1.08e-19,-121,141,1022,1.0,1.0,1.0,1.0
3491,29.0,100.0,98.0,6.46e-27,75,135,1022,1.0,1.0,1.0,1.0
3492,22.0,100.0,99.0,6.059999999999999e-28,-122,144,1022,1.0,1.0,1.0,1.0
3493,24.0,100.0,99.0,1.94e-26,-112,137,1022,1.0,1.0,1.0,1.0
3494,22.0,100.0,98.0,1.6199999999999997e-26,-42,139,1022,1.0,1.0,1.0,1.0
3495,2.17e-19,100.0,96.0,2.02e-27,-129,134,1022,1.0,1.0,1.0,1.0
3496,8.670000000000001e-19,97.0,96.0,1.6199999999999997e-26,-140,135,1022,1.0,1.0,1.0,1.0
3497,31.0,100.0,96.0,1.19e-22,147,136,1022,1.0,1.0,1.0,1.0
3498,24.0,100.0,100.0,6.059999999999999e-28,-64,134,1022,1.0,1.0,1.0,1.0
3499,26.0,100.0,99.0,6.560000000000001e-28,23,130,1022,1.0,1.0,1.0,1.0
3500,73.0,97.0,91.0,8.400000000000001e-26,-121,132,1022,1.0,1.0,1.0,1.0
3501,78.0,100.0,93.0,1.65e-23,-112,127,1022,1.0,1.0,1.0,1.0
3502,71.0,100.0,95.0,2.9600000000000004e-21,-107,121,1022,1.0,1.0,1.0,1.0
3503,28.0,100.0,100.0,32.0,-162,138,1022,1.0,1.0,1.0,1.0
3504,28.0,100.0,100.0,33.0,1,128,1022,1.0,1.0,1.0,1.0
3505,5.96e-07,100.0,99.0,35.0,-161,141,1022,1.0,1.0,1.0,1.0
3506,0.875,100.0,99.0,35.0,-157,138,1022,1.0,1.0,1.0,1.0
3507,1.69e-14,100.0,100.0,38.0,141,136,1022,1.0,1.0,1.0,1.0
3508,21.0,100.0,99.0,33.0,159,142,1022,1.0,1.0,1.0,1.0
3509,22.0,100.0,100.0,33.0,79,134,1022,1.0,1.0,1.0,1.0
3510,21.0,100.0,100.0,33.0,66,135,1022,1.0,1.0,1.0,1.0
3511,26.0,91.0,96.0,23.0,161,139,1022,1.0,1.0,1.0,1.0
3512,12.0,97.0,96.0,23.0,-155,143,1022,1.0,1.0,1.0,1.0
3513,25.0,100.0,95.0,42.0,148,138,1022,1.0,1.0,1.0,1.0
3514,1.52e-18,100.0,96.0,43.0,-109,137,1022,1.0,1.0,1.0,1.0
3515,23.0,100.0,96.0,41.0,-119,133,1022,1.0,1.0,1.0,1.0
3516,22.0,100.0,96.0,33.0,-113,134,1022,1.0,1.0,1.0,1.0
3517,27.0,100.0,98.0,21.0,-102,137,1022,1.0,1.0,1.0,1.0
3518,19.0,100.0,98.0,21.0,100,135,1022,1.0,1.0,1.0,1.0
3519,3.61e-16,100.0,98.0,23.0,57,133,1022,1.0,1.0,1.0,1.0
3520,76.0,76.0,86.0,2.71e-20,11,-14,1023,1.0,1.0,1.0,1.0
3521,80.0,94.0,89.0,1.59e-22,-6,1,1023,1.0,1.0,1.0,1.0
3522,73.0,94.0,91.0,3.39e-20,-2,-6,1023,1.0,1.0,1.0,1.0
3523,80.0,94.0,92.0,3.47e-17,0,-9,1023,1.0,1.0,1.0,1.0
3524,86.0,94.0,94.0,5.420000000000001e-19,-4,10,1023,1.0,1.0,1.0,1.0
3525,73.0,100.0,94.0,4.34e-19,-4,9,1023,1.0,1.0,1.0,1.0
3526,73.0,100.0,94.0,4.86e-17,-6,2,1023,1.0,1.0,1.0,1.0
3527,80.0,100.0,95.0,3.0,-4,-6,1023,1.0,1.0,1.0,1.0
3528,86.0,100.0,97.0,9.0,-2,1,1023,1.0,1.0,1.0,1.0
3529,80.0,100.0,96.0,3.3899999999999994e-21,-6,16,1023,1.0,1.0,1.0,1.0
3530,73.0,97.0,92.0,1.08e-19,-4,8,1023,1.0,1.0,1.0,1.0
3531,66.0,88.0,91.0,4.74e-20,0,2,1023,1.0,1.0,1.0,1.0
3532,53.0,94.0,94.0,8.47e-22,-2,14,1023,1.0,1.0,1.0,1.0
3533,80.0,100.0,95.0,2.25e-22,2,-4,1023,1.0,1.0,1.0,1.0
3534,66.0,100.0,95.0,1.21e-17,1,-10,1023,1.0,1.0,1.0,1.0
3535,73.0,100.0,95.0,1.44e-20,2,-17,1023,1.0,1.0,1.0,1.0
3536,80.0,94.0,86.0,1.04e-16,2,-10,1023,1.0,1.0,1.0,1.0
3537,73.0,100.0,89.0,2.12e-22,-5,-3,1023,1.0,1.0,1.0,1.0
3538,80.0,100.0,90.0,8.47e-22,-1,8,1023,1.0,1.0,1.0,1.0
3539,66.0,100.0,89.0,1.5200000000000002e-20,-1,0,1023,1.0,1.0,1.0,1.0
3540,80.0,94.0,91.0,6.0,-2,1,1023,1.0,1.0,1.0,1.0
3541,73.0,100.0,90.0,4.34e-19,-2,9,1023,1.0,1.0,1.0,1.0
3542,73.0,100.0,88.0,9.11e-18,0,-9,1023,1.0,1.0,1.0,1.0
3543,80.0,100.0,91.0,2.78e-17,1,-3,1023,1.0,1.0,1.0,1.0
3544,80.0,100.0,92.0,3.82e-17,0,-3,1023,1.0,1.0,1.0,1.0
3545,73.0,100.0,89.0,3.39e-20,2,-8,1023,1.0,1.0,1.0,1.0
3546,86.0,100.0,89.0,4.0,0,2,1023,1.0,1.0,1.0,1.0
3547,86.0,100.0,91.0,3.0,1,0,1023,1.0,1.0,1.0,1.0
3548,80.0,100.0,92.0,5.08e-21,-1,4,1023,1.0,1.0,1.0,1.0
3549,86.0,100.0,91.0,11.0,0,1,1023,1.0,1.0,1.0,1.0
3550,73.0,100.0,92.0,3.3899999999999994e-21,2,-16,1023,1.0,1.0,1.0,1.0
3551,80.0,94.0,90.0,7.0,0,7,1023,1.0,1.0,1.0,1.0
3552,86.0,97.0,90.0,6.0,1,8,1023,1.0,1.0,1.0,1.0
3553,80.0,100.0,94.0,1.0,0,0,1023,1.0,1.0,1.0,1.0
3554,86.0,100.0,88.0,3.77e-15,1,12,1023,1.0,1.0,1.0,1.0
3555,86.0,100.0,91.0,1.9999999999999998e-15,6,-11,1023,1.0,1.0,1.0,1.0
3556,86.0,100.0,92.0,11.0,2,-7,1023,1.0,1.0,1.0,1.0
3557,80.0,100.0,93.0,1.0,3,-10,1023,1.0,1.0,1.0,1.0
3558,80.0,100.0,94.0,12.0,3,2,1023,1.0,1.0,1.0,1.0
3559,86.0,97.0,94.0,7.810000000000001e-18,7,-13,1023,1.0,1.0,1.0,1.0
3560,73.0,100.0,90.0,1.19e-22,-8,-1,1023,1.0,1.0,1.0,1.0
3561,80.0,100.0,88.0,1.0,-2,12,1023,1.0,1.0,1.0,1.0
3562,80.0,100.0,91.0,3.3899999999999994e-21,-10,10,1023,1.0,1.0,1.0,1.0
3563,80.0,100.0,93.0,4.63e-23,-9,-3,1023,1.0,1.0,1.0,1.0
3564,80.0,100.0,93.0,2.65e-23,-11,3,1023,1.0,1.0,1.0,1.0
3565,86.0,100.0,91.0,6.0,-3,17,1023,1.0,1.0,1.0,1.0
3566,73.0,100.0,86.0,1.22e-15,-2,13,1023,1.0,1.0,1.0,1.0
3567,66.0,100.0,90.0,3.55e-15,-8,0,1023,1.0,1.0,1.0,1.0
3568,80.0,100.0,92.0,1.99e-23,-8,-2,1023,1.0,1.0,1.0,1.0
3569,73.0,100.0,88.0,1.16e-23,-2,1,1023,1.0,1.0,1.0,1.0
3570,73.0,100.0,88.0,3.31e-24,-6,0,1023,1.0,1.0,1.0,1.0
3571,86.0,100.0,90.0,1.6299999999999996e-18,0,3,1023,1.0,1.0,1.0,1.0
3572,80.0,100.0,93.0,8.47e-22,5,5,1023,1.0,1.0,1.0,1.0
3573,73.0,100.0,84.0,3.0,-6,-2,1023,1.0,1.0,1.0,1.0
3574,66.0,100.0,88.0,5.0,-6,13,1023,1.0,1.0,1.0,1.0
3575,53.0,100.0,84.0,9.0,-9,12,1023,1.0,1.0,1.0,1.0
3576,60.0,100.0,86.0,6.0,-10,6,1023,1.0,1.0,1.0,1.0
3577,60.0,100.0,88.0,9.0,-8,13,1023,1.0,1.0,1.0,1.0
3578,60.0,100.0,88.0,6.0,-10,9,1023,1.0,1.0,1.0,1.0
3579,66.0,100.0,84.0,10.0,-8,19,1023,1.0,1.0,1.0,1.0
3580,66.0,100.0,90.0,4.0,-9,15,1023,1.0,1.0,1.0,1.0
3581,66.0,100.0,92.0,9.0,-7,18,1023,1.0,1.0,1.0,1.0
3582,73.0,100.0,91.0,9.0,-8,18,1023,1.0,1.0,1.0,1.0
3583,73.0,100.0,93.0,10.0,-2,-10,1023,1.0,1.0,1.0,1.0
3584,80.0,100.0,92.0,19.0,-4,0,1023,1.0,1.0,1.0,1.0
3585,73.0,100.0,90.0,8.0,-9,7,1023,1.0,1.0,1.0,1.0
3586,73.0,100.0,93.0,8.0,3,-6,1023,1.0,1.0,1.0,1.0
3587,73.0,100.0,93.0,7.0,0,0,1023,1.0,1.0,1.0,1.0
3588,60.0,100.0,94.0,8.0,-3,-5,1023,1.0,1.0,1.0,1.0
3589,80.0,100.0,94.0,12.0,-2,-3,1023,1.0,1.0,1.0,1.0
3590,73.0,100.0,93.0,10.0,-5,8,1023,1.0,1.0,1.0,1.0
3591,66.0,100.0,89.0,3.0,-2,-2,1023,1.0,1.0,1.0,1.0
3592,73.0,100.0,92.0,11.0,-3,5,1023,1.0,1.0,1.0,1.0
3593,66.0,100.0,93.0,13.0,-3,11,1023,1.0,1.0,1.0,1.0
3594,73.0,100.0,92.0,13.0,-2,7,1023,1.0,1.0,1.0,1.0
3595,66.0,100.0,84.0,4.0,0,-2,1023,1.0,1.0,1.0,1.0
3596,80.0,100.0,87.0,10.0,-7,0,1023,1.0,1.0,1.0,1.0
3597,73.0,100.0,91.0,11.0,-2,4,1023,1.0,1.0,1.0,1.0
3598,66.0,100.0,92.0,9.0,-5,4,1023,1.0,1.0,1.0,1.0
3599,73.0,100.0,89.0,15.0,-3,15,1023,1.0,1.0,1.0,1.0
3600,66.0,100.0,92.0,8.0,-4,6,1023,1.0,1.0,1.0,1.0
3601,73.0,100.0,87.0,7.0,0,6,1023,1.0,1.0,1.0,1.0
3602,80.0,100.0,92.0,9.0,-3,13,1023,1.0,1.0,1.0,1.0
3603,73.0,100.0,93.0,7.0,-4,15,1023,1.0,1.0,1.0,1.0
3604,73.0,100.0,88.0,11.0,-7,6,1023,1.0,1.0,1.0,1.0
3605,73.0,100.0,92.0,10.0,-7,13,1023,1.0,1.0,1.0,1.0
3606,66.0,100.0,93.0,4.0,-7,7,1023,1.0,1.0,1.0,1.0
3607,73.0,100.0,93.0,13.0,-6,18,1023,1.0,1.0,1.0,1.0
3608,66.0,100.0,90.0,13.0,-8,20,1023,1.0,1.0,1.0,1.0
3609,53.0,100.0,86.0,7.0,-10,23,1023,1.0,1.0,1.0,1.0
3610,66.0,100.0,91.0,12.0,-4,21,1023,1.0,1.0,1.0,1.0
3611,73.0,100.0,93.0,14.0,-2,12,1023,1.0,1.0,1.0,1.0
3612,80.0,100.0,92.0,13.0,-6,26,1023,1.0,1.0,1.0,1.0
3613,73.0,100.0,91.0,15.0,-5,20,1023,1.0,1.0,1.0,1.0
3614,66.0,100.0,90.0,18.0,-6,14,1023,1.0,1.0,1.0,1.0
3615,73.0,100.0,92.0,8.0,-4,14,1023,1.0,1.0,1.0,1.0
3616,53.0,100.0,94.0,15.0,-2,9,1023,1.0,1.0,1.0,1.0
